Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Leave,Auto_Speaker,Auto_Amp,Tele_Speaker,Tele_Amp,Tele_Amped_Speaker,Tele_Coop,Endgame_Parked,Endgame_OnStage,Endgame_Harmony,Endgame_Spotlit,Endgame_Trap,Auto_Points,Tele_Points,Endgame_Points,ScoutScore
,bf0794a2-db3f-4cc7-830f-eaae645978a6,133,8,Nicholas,,1.00,4.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,22.00,9.00,8.00,0.00
,584553ea-d228-4f03-a5a8-eb1c88b9e5ee,133,16,Zander, wow,0.00,1.00,0.00,5.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,5.00,14.00,8.00,0.00
,709bcc91-7bd1-49d8-9370-0f0e26d0a14a,133,24,Jean,,1.00,5.00,0.00,3.00,4.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,27.00,10.00,4.00,0.00
,6eec7237-447a-4a21-aef9-9ec1073d2539,133,29,Anton,I love bert,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,273b15e4-d3b3-4fb1-879d-17015d7dc576,133,40,terri,,0.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,5.00,11.00,10.00,0.00
,949c11be-bcdd-4396-bc16-c88b9af68c50,133,44,rachek,Wow,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,7bb43e26-2b99-4582-99c4-b83b09ef193e,133,52,Zander,Hi Keith!,0.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,10.00,5.00,8.00,0.00
,8cc31a5f-6be8-4220-a0d4-c6168c9a6d96,166,2,Chase,Got note stuck. Defense = 3. Stability = 3. Efficiency = 3. Auto = 4. Human player = 4. ,1.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,17.00,3.00,3.00,17.00
,57b08d25-f495-4fcf-9410-034938aa2738,166,11,DAB,"Stuck note, played defense.",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00
,671aae4e-e1e9-4668-af9f-aa617f2434ca,166,15,Nicholas,"Can go under the chain. Can hang on chain. Swerve. Quick cycles, shoots across the field for support.",1.00,1.00,0.00,4.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,12.00,3.00,0.00
,089672c2-5546-4c07-a26c-3a714fac411c,166,23,Nicholas,Supportive. Swerve. short.,1.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,5.00,3.00,0.00
,880134b4-6d0e-4d85-94ed-a3ef044df8f7,166,26,Gabber,Kept shooting a crossed the feild,1.00,3.00,0.00,1.00,4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,17.00,11.00,3.00,0.00
,a9cc6215-d2d3-4fc3-b26a-3991082d6f33,166,33,ash,Can hang on chain. Auto = 3. Speed = 5. Efficiency = 4. Accuracy = 5. ,1.00,2.00,0.00,4.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,12.00,3.00,17.00
,b376406c-b8de-4593-b384-cb7a42bcce16,166,40,Chase,Auto = 4. Speed = 3. Accuracy = 4. Defense = 3. ,1.00,2.00,0.00,0.00,7.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,12.00,3.00,14.00
,659da528-6b2e-4518-bb45-8b10b1e90b05,166,43,Anton,Auto = 4. Speed = 4. Efficiency = 4. Can hang on chain. Can go under the chain. ,1.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,10.00,3.00,12.00
,297ed57c-5d11-4eb4-a703-6ecb4d16c5cb,166,49,GABE,,1.00,1.00,0.00,2.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,11.00,3.00,0.00
,ad197e04-ff22-49e0-9dc9-c0f143452b1d,172,2,Ash,Auto = 4. Speed = 4. Can hang on chain. ,1.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,12.00,3.00,8.00
,bd4998b5-b178-404c-9a8d-3bb5f474c56c,172,6,Zander,Potential 4 piece auto. ,0.00,1.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,5.00,1.00,0.00
,28d58bf7-ea86-4dda-b882-01ee540274dc,172,14,Nicholas,Swerve. good fast cycles. can't get too close or it can't make it in. Can go under the chain. Speaker only.,1.00,1.00,0.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,20.00,1.00,0.00
,c14bb51d-5b2e-4768-bde3-8cb9613ceee9,172,20,Nicholas,"Did about as well as before. shots are inconsistent, and under powered",1.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,12.00,8.00,5.00,0.00
,cb94c61c-dc0e-4533-8ce2-e398d81b5333,172,27,Nicholas,Makes half of their shots. medium speed cycles.,1.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,12.00,3.00,0.00
,80b75e62-4251-42fa-9b6d-8ffab9bc6976,172,35,rachkl,Had a note pickup problem. not shooting on target,1.00,4.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,10.00,1.00,0.00
,2f2b6c5a-e85b-4efa-b691-fdb9416c7a24,172,40,Anton,Can hang on chain. Auto = 4. Speed = 4. Efficiency = 4. Accuracy = 4. Can go under the chain. ,1.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,16.00
,c1d7dd74-5133-45d8-b869-94c26582ef3c,172,46,Zander,,0.00,3.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00,12.00,3.00,0.00
,13861465-c915-432c-8833-13ed8c485be7,501,5,Nicholas,Slow. tall. might be able to do trap. should be able to do amp and speaker. ,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,3.00,0.00
,8c29ae8f-363f-413f-be5b-60c69e54906e,501,8,rackel,TALL,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,3.00,0.00
,9591f85d-7a62-41ca-8c52-229b3cb00c7e,501,18,logan,Tippy,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,9.00,8.00,0.00
,d0a66c06-eb16-4878-aaa6-56905afded75,501,22,Zander,They are very tall. ,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,6.00,3.00,0.00
,3f7929d5-3f83-4348-a873-b23b87aa123c,501,27,Anton,Auto = 3. Speed = 3. Efficiency = 3. Stability = 1. Can hang on chain. ,0.00,2.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,6.00,1.00,10.00
,5205125b-34b0-40dd-ad5d-99e85c55a34c,501,30,ash,Can hang on chain. Auto = 2. Speed = 4. Accuracy = 4. ,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,4.00,3.00,10.00
,f1b33328-9097-4243-ae1c-c2582f4fe209,501,36,ash,Auto = 2. Speed = 5. Efficiency = 2. Accuracy = 3. Can hang second on chain. Can only score Speaker. ,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00,12.00
,0e4b08ac-4e21-4940-94ee-92b273147bf0,501,46,Nicholas,"Tall bot, slow bot.",0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,8.00,0.00
,0e085897-2c29-4e67-bbd0-d821d1d54094,501,49,terrj,Can hang on chain. ,1.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,10.00,3.00,0.00
,0f5a6e12-6837-476b-ba11-bd5a2b5a5b90,663,1,Anton,Auto = 0. Speed = 3. Efficiency = 4. Accuracy = 4. Defense = 5. Good primary.,0.00,0.00,0.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,11.00,1.00,16.00
,04c0e1a1-5498-40da-aec4-e24d8169b562,663,8,Zander,Drags pieces on the ground as they carry them,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,3.00,0.00
,eac47430-6719-4f66-877c-da191a99c9bd,663,14,Zander,They shoot their pieces a little weird. they almost always hit the edge of the speaker and they bounce out a lot. ,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,5.00,3.00,0.00
,1b517361-31eb-4b9f-9521-d6a3ee5d33c7,663,19,Joyce,"Can hang on chain. Only scored in speaker, unsure if they can score amp",0.00,1.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,10.00,1.00,0.00
,f6f082ee-f4ca-4547-92e0-f4bd7e77bcdc,663,28,Nicholas,,1.00,2.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,10.00,1.00,0.00
,d8ecfeba-03be-40d6-85af-fb5d4fcf59ee,663,31,ash,Auto = 2. Speed = 5. Efficiency = 3. Can only score Speaker. ,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,10.00
,186135e7-0fb1-402c-adf0-72af4e1c7fe2,663,40,rachek,Ckunky,0.00,1.00,0.00,6.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,5.00,12.00,3.00,0.00
,30bc03c7-d37f-4a06-ac21-42053af7fb1c,663,46,Joyce,Can hang on chain. Can go under the chain. ,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,9.00,3.00,0.00
,9866f58d-fe44-47ba-a416-ea5bf3ef2b1b,663,50,GABE,CHOMP CHOMP CHOMP,1.00,2.00,0.00,4.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,10.00,3.00,0.00
,e5d0fbee-e9e4-4cb6-9fb7-e53737dacfcc,1247,3,Anton,Never moved.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,f11b5e96-452c-4392-b279-bae36e284eac,1247,7,Joyce,Broke down. Never moved. Have a drive out. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,94a57bd5-2432-4c4d-8e58-4a69e5756dc0,1247,17,Gage,"Completely died 3 times, like the light would shut off then turn on, also the battery wire was like completely out of the bumpers",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,6c787b37-c9a9-4a1b-ba4c-94e4660af761,1247,21,Anton,Auto = 0. Broke down. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,6e24f3bb-d80c-4bb4-b679-040b63cb2226,1247,24,Zander,Auto consists of spinning for 15 seconds straight. They then got a penalty for being in the wrong source and then died. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,7a9da2df-560d-4c75-9f96-eaea992076db,1247,30,Zander,"I'm dizzy from watching them spin so much. luckily, they died again. so I had time to recover",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,397eddb6-925f-467a-a864-1b7cc5774709,1247,41,Nicholas,"Shooter didn't work, went to defend. tank drive. ",1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00
,ce4c9f34-a05c-4b36-ab86-bdb1a2ce899b,1247,46,DAB,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00
,3fea84c7-a7f2-4c1c-8388-32eb895e69fb,1247,50,Zander,Pure defense,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00
,18c45c07-0487-4d62-8318-0b47030d792b,1350,1,Ash,Auto = 3. Speed = 5. Accuracy = 5. Can hang on chain. Can only score Speaker. ,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,8.00,3.00,13.00
,6d64b7df-2e11-40b8-8695-0880b1c6d736,1350,12,Jean,didn't move. solid orange light all match.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,15b075db-e9f2-4c6b-9e56-d68192545436,1350,15,DAB,,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,2.00,1.00,0.00
,e70c8c2d-68a6-467e-ae08-997e9bb71f49,1350,21,Nicholas,"Could not move, did not lose connection.",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00
,f58bb291-19ff-4468-aeba-6a82b114d004,1350,25,Zander,Didn't climb high enough. ,1.00,1.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,6.00,1.00,0.00
,16c09f4d-0e37-44a5-aaea-9727b48a1d97,1350,35,Anton,Auto = 1. Speed = 5. Efficiency = 4. Stability = 5. Accuracy = 4. Can hang on chain. Very fast shooter.,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.00,0.00,19.00
,a9c5f224-5478-490d-bc64-cf62d0d213a0,1350,39,Chase,Broke down. ,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,3.00,0.00
,915fda4b-a21f-4e62-9eac-2e6427da6a5e,1350,43,rachek,Note stuck. defence bot.,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,2.00,3.00,0.00
,49362c02-0839-4340-ab02-f8a99f0d184b,1350,52,terri,Died,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00
,210c3145-2ec7-4556-8c22-ff2b8043e14d,1474,5,Zander,,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,3.00,0.00
,daa1268a-dd39-4f5a-8b62-9f0e00ba9e74,1474,11,rackel,Confused robot. keeps arm up all times,0.00,1.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,5.00,1.00,0.00
,6a12252c-81e6-4785-ac94-22a72e824c56,1474,16,logan,Not good at all pretty much sat the whole match,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00
,753d9e46-701d-4783-b411-8ceaadae4a90,1474,22,Jean,Lost several pieces during the match. has a hard time picking up notes and got in its Alliance bot's way.,1.00,1.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,5.00,1.00,0.00
,e6b6540e-5afc-42f7-b468-cf2014a078dc,1474,25,Anton,Auto = 1. Speed = 4. Stability = 2. Can hang on chain. ,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,8.00
,089bd3e5-70f1-499b-a1d4-53701b46d1e3,1474,30,DAB,,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,3.00,3.00,0.00
,a71a5204-bc8d-448f-b250-d697b92300aa,1474,39,rachek,Bad cycles,1.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,0.00
,38bd606b-eec1-4892-bb05-2b997e1ca3e8,1474,47,Nicholas,,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,8.00,3.00,0.00
,ff2ffe77-a9d3-475a-b6c3-b70acf00e905,1474,50,DAB,"Got a ring stuck on them in auto, played defense.",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00
,507cc45e-fdc3-431d-9242-1050f2bc0973,1512,2,Anton,Auto = 0. Speed = 3. Efficiency = 3. Stability = 4. Defense = 3. Can hang on chain. Can go under the chain.,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,4.00,3.00,13.00
,b17f54e8-b62a-4dc4-af29-11463f8384e2,1512,7,rackel,Tried so hard. bad though. battery floating in robot,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00
,8b6e5872-80ff-407f-9037-58296d6062e3,1512,17,DAB,,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,7.00,0.00,4.00,0.00
,36c98a58-9593-4004-ae2c-a5e3436fc61d,1512,20,Joyce,Can hang on chain. Auto = None. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,fc98a2f5-376b-4e65-8623-28f6fe1020cf,1512,24,Gabber,"Awful, cant shoot and tipped when they went to climb",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
,72326149-a3dc-4bfa-9d95-fc3149a2b7f5,1512,32,Zander,Had a little difficulty with floor pickup. ,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,3.00,3.00,0.00
,330d14c4-5943-4e2b-8513-ee9b54e7eb38,1512,38,logan,Defense,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
,439adc90-a2a0-4f6e-8934-2d1063b50abb,1512,45,Joyce,Speed = Not great. Auto = No auto,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,074d2087-c2c5-420e-9c2f-0f99463983f0,1512,51,Chase,,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00
,32bab7b3-82b7-4d3f-be9b-e9b9bdba9ff4,1721,3,rackel,Late to the match. defence bot. chased a note around. struggle climb,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
,1934d9b0-3873-4c70-afb1-9e81d60730ab,1721,8,Joyce,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
,bc79592a-d59e-419a-9ad9-4ba11b2bdd95,1721,13,Gage,"Decent at amp, but its slow",0.00,1.00,0.00,2.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,9.00,1.00,0.00
,e2c4a97d-bd1e-4e68-877f-1d6bd1d99347,1721,24,Chase,,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,6.00,3.00,0.00
,7b5d8920-a94c-4405-91a3-daf0256c15fc,1721,27,Chase,Auto = 0. Speed = 3. Efficiency = 3. Defense = 3. Human player = 3. ,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,12.00
,c4ee6070-d136-46a0-ba8d-20d9372f2408,1721,32,logan,,0.00,1.00,0.00,0.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,5.00,4.00,3.00,0.00
,bbfedf83-9632-4047-aefb-60d35e52ed09,1721,36,Zander,,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00
,265684f7-ed15-42e2-a42b-a363feb49a4d,1721,45,Anton,,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00,3.00,0.00
,8fffa2c9-06c8-4719-a2a4-9debfb21eb42,1721,48,rachek,Climbed at 20 seconds,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00
,0b220aa5-d9ab-4929-b657-f9742a7a36e6,1729,2,Nicholas,"Can go under the chain. Solid shots, didn't miss. might be able to have a 2 auto. swerve.",1.00,1.00,0.00,6.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,12.00,1.00,0.00
,3775ac18-ed27-4b7b-a54d-4ecd315ca5a6,1729,2,rachek,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
,922084a9-590e-4d42-93e4-6d2234a93a9f,1729,9,Joyce,,0.00,1.00,0.00,7.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,17.00,1.00,0.00
,4969e82e-23be-45d8-bbe0-75e6d9a849ad,1729,13,logan,Crossed completely over centerline in auto they also got two notes stuck in their robot,1.00,0.00,0.00,2.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,0.00,0.00
,b6d02af0-f212-4fa5-b8e0-e1212bb71ad4,1729,22,Gabber,Played defense for most if it,1.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,7.00,0.00,0.00
,0e7bd507-a661-42cb-b2fc-5903b637521d,1729,28,Zander,Really good scoring,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00
,02f3aaed-c032-48e4-81bb-98ffb3e1ef2f,1729,34,Zander,Opened with a score in the opposite amp. then scored a lot. I think they had an intake jam at the end ,0.00,0.00,0.00,3.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00
,ae500f04-bb81-4f58-aa23-594af49da22c,1729,39,logan,They just left,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
,79c4b0fa-dee3-4cbe-bf62-080bbe6b46b6,1729,42,terri,"Got stuck ring( for 3-4th time),played defense",1.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,2.00,1.00,0.00
,6804796e-670e-4488-a07b-c3fcc3d045e8,1729,51,terri,,1.00,0.00,0.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,10.00,1.00,0.00
,6550be60-f8f7-430a-894a-0433cefe6813,1831,6,rackel,No auto. rough speaker shot. scared,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00
,f67f1437-43b0-4fb1-9c7c-4962e428da02,1831,11,Zander,Struggled with their intake a little bit at the beginning. ,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00
,2e3e0d8b-2852-46a4-b883-25c6de816eb2,1831,18,Nicholas,Defense bot. Can go under the chain. Swerve. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,d7123bfe-137f-48e0-82d0-d5882730183b,1831,22,Chase,Auto = 0. Broke down. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,de550cdf-b357-4ac9-bca6-93c727a5df63,1831,28,DAB,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,165e3685-a1cd-47fc-b6ef-2dc16c9ce033,1831,34,Jean,,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,3.00,0.00
,761441a3-06fe-4a30-b401-c04ba9369edd,1831,38,Zander,No robot,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,3be24fda-2436-4545-b3ff-5478e15b8fa8,1831,44,Joyce,Never moved. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,b41009ac-1154-4006-a080-701c5fbe1f1d,2342,4,Zander,Strong amp. weak speaker. most speaker shots bounced out,1.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,0.00,0.00
,29c8e5f9-7190-480c-8e9b-9fb3021e8586,2342,7,Nicholas,"Swerve. quick cycles, speaker only. ",0.00,0.00,0.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,16.00,1.00,0.00
,d661e111-ae1b-4f14-9f99-85e799c2f119,2342,13,Zander,Got a penalty after another robot ripped a piece out of their intake. also shot several pieces out of the field. ,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
,c45adfc0-290e-466d-bb3c-2225d4645837,2342,21,Jean,,1.00,1.00,0.00,1.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,8.00,0.00,0.00
,d666052c-77c1-4414-a45d-c9529bb4dadd,2342,26,Chase,,1.00,1.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,8.00,1.00,0.00
,69a3bcbe-8614-4cc5-8dc5-32b7d0e08757,2342,33,logan,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00
,30d41ec4-c4e7-4ddb-bf6e-d7a13c55d817,2342,36,logan,,0.00,1.00,0.00,4.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,12.00,0.00,0.00
,a62620c4-9b62-4493-99a0-0ce83c4756cf,2342,41,rachek,Note stuck. just really bad,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2.00,0.00,0.00
,7624c4ea-9a02-4a47-8a55-4309f40ff870,2342,50,Jean,missed most shots,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00
,6fe7ca25-5b3c-47ff-a302-aba234fa66f3,2523,4,Chase,Can't pick from the source. Can only score Speaker. ,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,0.00,0.00
,299b3883-32b2-4dbe-972b-8f869b63be41,2523,7,Zander,Struggled with scoring and then got a piece stuck in the robot. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,84511628-d40e-4c7b-8778-ef2114f61a53,2523,15,Gage,top heavy and almost fell over a few times,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,6.00,3.00,0.00
