Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Leave,Auto_Speaker,Auto_Amp,Tele_Speaker,Tele_Amp,Tele_Amped_Speaker,Tele_Coop,Endgame_Parked,Endgame_OnStage,Endgame_Harmony,Endgame_Spotlit,Endgame_Trap,Auto_Points,Tele_Points,Endgame_Points,ScoutScore
,112f37ad-1e78-49b9-8446-acc2d6702bd9,4546,12,Nicholas,"Swerve. fast auto, but inaccurate. didn't climb. didn't do amp.",1.00,1.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,10.00,1.00,0.00
,4e07f5a7-9b5c-4cf6-8d2d-1e48a217bf19,4546,19,zander,Got stuck at the end of the match. not sure if it was a note or a technical issue. ,0.00,3.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,8.00,0.00,0.00
,4b28fec8-a1ad-49a7-918d-358ec7c16b66,4546,32,zander,,1.00,1.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,8.00,0.00,0.00
,ba28825e-b323-4c15-95c2-2498c8551d1d,4546,38,Joyce,Feeding/Supporting the others robots. ,0.00,1.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,8.00,1.00,0.00
,f45fc33d-3028-406a-bc52-253120fd2f41,4546,47,Chase,Auto = 3. Speed = 4. Efficiency = 3. Stability = 3. Accuracy = 3. Defense = 3. Human player = 4. ,1.00,2.00,0.00,0.00,4.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,14.00,1.00,23.00
,f8f0b010-ea6d-4254-97c7-f5d328bba39d,4546,52,terri,Feeder,1.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,1.00,0.00
,8bb86ef9-e4a6-4c73-b7ea-efcbdbee0226,4546,60,GABE,Passed across field a lot but also missed a few speaker shot,0.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,9.00,0.00,0.00
,65b5efaa-46da-46ed-aa27-fd680da5cd89,4546,65,rachel,Tried to be support. shot it outside field.,1.00,2.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,12.00,10.00,0.00,0.00
,7af7af6d-0e5f-49f2-8ba0-17334ceec163,4546,74,Chase,,1.00,4.00,0.00,2.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,22.00,0.00,0.00
,25bdb657-f533-49d9-85fa-85fca876c2a3,4546,81,rachel,,1.00,2.00,0.00,6.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,14.00,3.00,0.00
,5993e1a2-fd6e-47a1-8c5a-aa968bdd02b1,4546,92,Jen,"Looks like want to do defense by opposing sorce, but doing bad, bad job! only pickup and shoot if note is on floor on its area. did not cross white line, can go under chain",0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,8.00,0.00,0.00
,5a2bfeef-5ef8-4ed6-9e88-a2ba0d79d634,4564,6,jen,"Fast drive, pick up floor, 4 high throws to red side for alliance to get",1.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,10.00,3.00,0.00
,95c17fa7-d60d-4a6b-9da5-2292312280cb,4564,16,Jean,robot seemed to be moving on the slow side.,1.00,1.00,0.00,4.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,7.00,8.00,6.00,0.00
,1e2e53ca-d974-41e8-9dc0-5228b29ba242,4564,24,GABE,Best tank drive,1.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,12.00,3.00,0.00
,4e0d7633-2f1b-4fab-ac26-92029f8dbf05,4564,30,Nicholas,,1.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,12.00,3.00,0.00
,9a2e31b5-4ac3-4827-956b-3e1ac9aeb833,4564,35,zander,,1.00,4.00,0.00,4.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,22.00,9.00,5.00,0.00
,9787f27c-3152-4676-8052-59f2d4e0801c,4564,41,Nicholas,"Small tank drive. pushed around easily, with bits able to drive under it.",1.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,14.00,0.00,0.00
,734a94a3-7140-4628-929b-1adba39979ee,4564,56,Jen,"Lost note while driving back after bump, swerve, Can go under the chain. ",1.00,3.00,0.00,6.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,17.00,12.00,3.00,0.00
,78a600df-1a69-457a-90e2-f8be8b36234a,4564,64,GABE,"Kept shooting across feild, but I was also watching us some so might be wrong, but they did miss speaker shots",1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,2.00,1.00,0.00
,f3b07f2f-28e1-48c0-a5f1-e64b0578673f,4564,72,Jen,"Bad shot in speaker during auto, Can pick from floor",1.00,1.00,0.00,4.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,7.00,8.00,5.00,0.00
,d0ca4bee-c359-4e7b-8780-99f0a34ccccd,4564,79,Joyce,Can go under the chain. ,1.00,1.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,8.00,1.00,0.00
,c6a10c10-6651-4e41-964c-3e59eb137005,4564,88,Jean,shot many notes across field,1.00,2.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,6.00,3.00,0.00
,4f2e287b-b241-4e75-b1e2-73db9f2b01f8,4564,96,Anton,Can hang on chain. ,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,12.00,5.00,0.00
,b72891d7-9556-476e-93c0-8b3f9c1da112,5142,1,GABE,Just shot a crossed the feild,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,4.00,3.00,0.00
,44f49493-d0d0-4b65-b3ac-097fe4d2c0aa,5142,11,Jean,shot 7 notes from midfield towards alliance speaker.,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,3.00,3.00,0.00
,5f7d41c6-44e9-4d0e-9978-d6a8d9332b4a,5142,18,GABE,Missed all speaker shots,0.00,2.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,3.00,1.00,0.00
,4bab0c1a-e7ec-42ce-bd47-0f190886dcce,5142,30,GABE,Died,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00
,e9a949bc-8870-4974-b2fa-1339d5b96067,5142,39,Nicholas,Fed about 18 notes across the field for their alliance.  ,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2.00,0.00,0.00
,a28e7abb-628d-4a22-8e51-67d45c80428d,5142,44,Zander,Played support. judge came to talk to us so this match has incomplete data. ,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2.00,0.00,0.00
,43e8c9c8-36b5-450e-8557-d0753446bf23,5142,49,Chase,Passed notes to teammates.,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00
,99265a81-b13c-431f-85d7-2a2b4a811ac2,5142,58,GABE,,0.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,9.00,5.00,0.00
,d7962e09-ce98-4ee6-b694-439cc2ec6b82,5142,70,Jen,"Swerve, Can go under the chain. fast driving. ",1.00,1.00,0.00,3.00,3.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,7.00,9.00,5.00,0.00
,01caf488-2517-4ac7-af3e-f6dfbd61b34f,5142,75,DAB,"Robot died, came  back to life, stayed mostly in middle. defense.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,6.00,0.00
,b52907b4-fd0b-4b6a-9214-b355bbafebf0,5142,81,anton,Broke down. Tech foul. Aggressive. ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
,27fc8ebc-526b-4b87-b16e-a2be9c49765e,5142,94,AsH,Speed = 5. Defense = 4. Can only score Amp. ,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,3.00,9.00
,e74ca0e8-a777-4602-abfd-ac870d73093e,5459,2,ash,Auto = 4. Speed = 5 Stability = 4. Can hang on chain. Can only score Speaker. ,1.00,1.00,0.00,9.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,18.00,3.00,8.00
,c84a5515-97bd-4e56-9d29-abddd1a24f3d,5459,13,Jean,"Has 3 point auto. blue alliance stole 2 notes.

robot sometimes pushes notes instead of intaking them.",1.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,0.00
,b463fad2-35f7-4bff-8850-24e7659eb95b,5459,20,rachel,Couldn't find my robot in auto. Missed the climb,0.00,0.00,0.00,5.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,11.00,1.00,0.00
,9db78b8f-54f9-46a2-8a63-ab1c1137c235,5459,26,Chase,Auto = 3. Efficiency = 3. Defense = 3. ,1.00,1.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,6.00,0.00,9.00
,472840d4-148e-4825-bd6d-c4e509b10cfc,5459,36,DAB,"Robot died, revived for climb.",1.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,5.00,3.00,0.00
,b6ad240e-ea2d-43de-adce-c6e9747d8109,5459,44,Nicholas,Slow cycles. decent shots.,0.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,12.00,5.00,0.00
,d7599594-b850-4e22-a913-ade2223c6187,5459,56,Jean,,1.00,2.00,0.00,5.00,6.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,16.00,3.00,0.00
,6a1afeb0-1922-4cf8-80d9-22d1d9c3585c,5459,61,Nicholas,"Auto might work well with ours. decent at scoring on amp, able to do speaker as well during amplified.",1.00,1.00,0.00,3.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,10.00,1.00,0.00
,7a82d113-d5fc-4575-921a-704209408997,5459,69,Jen,"Swerve, ok driving, Can go under the chain. , can pickup from floor",0.00,0.00,0.00,3.00,4.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,10.00,5.00,0.00
,8025dbc6-0c2a-4316-bde2-5cd8494bff1c,5459,77,DAB,Shoots right in front of stage.,0.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,12.00,3.00,0.00
,73bb0c20-3e44-4de2-b10f-e360bbb1d1a8,5459,87,Jean,missed all tele speaker shots,1.00,1.00,0.00,0.00,5.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,5.00,1.00,0.00
,4c70de25-9f9a-438f-86ea-ed7b396503f9,5459,92,AsH,Speed = 5. Accuracy = 4. Can hang on chain. ,1.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,12.00,8.00,5.00,9.00
,6a4678f4-f4d4-4e76-9ea1-ec460cd6d10e,5735,5,GABE,,0.00,1.00,0.00,3.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,16.00,0.00,0.00
,b18e00cf-c838-451f-a730-ce5b75713481,5735,12,Chase,Auto = 4. Speed = 4. ,1.00,3.00,0.00,1.00,7.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,17.00,24.00,3.00,8.00
,2ede043f-1318-43d2-868b-4a60f774a559,5735,22,DAB,,1.00,2.00,0.00,4.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,11.00,1.00,0.00
,f13b6c44-fde2-4321-83a2-14bc0ab3c83e,5735,30,Ash,Speed = 3. Can hang on chain. ,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,8.00,3.00,3.00
,c474ec67-cfcf-43b1-9a70-9f76ef4ea219,5735,36,zander,,1.00,3.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,17.00,8.00,3.00,0.00
,f155c8d6-6df2-448c-9202-da6096781bf8,5735,59,Anton,Tech foul. Two notes stuck.,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00
,1c2bdd1f-e470-4d2e-a79d-397e576ba8ab,5735,66,Zander,Defense  ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00
,32ac4193-5007-43b7-88d7-c2c25096ad31,5735,78,Nicholas,Did decent. ,1.00,1.00,0.00,5.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,7.00,13.00,5.00,0.00
,ee5d44c0-5ad0-43de-a504-c6b20beb48fb,5735,83,Joyce,Can hang on chain. ,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,4.00,3.00,0.00
,4684b968-14ed-49db-af6f-22f4de98cf7f,5735,93,AsH,Speed = 4. Accuracy = 3. Can hang on chain. ,1.00,1.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,7.00,9.00,5.00,7.00
,87974979-06f7-4992-b476-dc0b3f7d8b38,5813,8,Nicholas,Can climb. Swerve. potential trap. can go under stage. can do both amp and speaker. ,1.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,22.00,12.00,3.00,0.00
,bdbf8d60-29a9-4a5e-a40d-174f9b4dadcc,5813,14,zander,They seem a little worse than last competition. still doing good. just not as good,0.00,3.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,7.00,0.00,0.00
,3c6f89b4-62ab-4974-b833-bc2f365a1a0a,5813,24,zander,They zoomed,1.00,2.00,0.00,6.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,14.00,3.00,0.00
,32844e60-a1a8-4293-a3ed-910558d7feb4,5813,32,Chase,Human player = 5. Defense = 3. Accuracy = 5. Stability = 4. Efficiency = 5. Speed = 4. Auto = 5. ,1.00,4.00,0.00,1.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,22.00,16.00,8.00,31.00
,6699d715-204a-4f91-9034-0b8960e061e2,5813,40,Joyce,Can hang on chain. ,0.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,10.00,5.00,0.00
,4a7e9b81-384b-408f-9c0c-5a942cd36939,5813,48,DAB,,1.00,2.00,0.00,4.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,11.00,1.00,0.00
,f341448b-8213-4651-9eef-dadac232a9e4,5813,54,DAB,,1.00,3.00,0.00,2.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,17.00,10.00,8.00,0.00
,e407ce5f-8058-4ed0-a3d0-0167e2d1de72,5813,59,Nicholas,They like to spin. auto is great. were defended heavily this match.,1.00,4.00,0.00,2.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,22.00,7.00,3.00,0.00
,6d058cf1-357d-4a1b-9340-38a8c16c3a17,5813,70,Jean,,1.00,4.00,0.00,5.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,22.00,13.00,1.00,0.00
,f1a65dd2-c7bf-461c-ba04-b56771ab4efd,5813,77,GABE,,1.00,5.00,0.00,5.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,27.00,15.00,8.00,0.00
,20bd3155-d1cf-44d5-bee2-db7f0d47e3e0,5813,86,GABE,,1.00,2.00,0.00,3.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,12.00,18.00,8.00,0.00
,dffd0ce6-c2b6-49f8-8ad4-5d9cc06fa192,5813,91,Jean,"hard time following bot this match.  they were defended against by opposing alliance, hindering its ability to get notes and score.",1.00,1.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,6.00,3.00,0.00
,04b6075f-73ca-44a5-9bde-3e46d4c4a9e5,5962,5,jen,"Pick up from floor, drive well, no shots in speak except last one, miss one shot, mostly picked up and did low shots next to speak for other robots in alliance to get",0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00
,6de18a11-76b5-40c3-b9dc-0b0d0118b1b6,5962,12,terri,"Great feeder bot. fast, can go under chain",1.00,1.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,6.00,1.00,0.00
,5093e5a1-060d-4825-97ac-ac128ba05868,5962,24,DAB,1. Fed notes.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
,9aaa8f5a-9356-4533-ab2d-fc22305e179e,5962,30,zander,"No auto. played support, getting pieces across the field. had a couple notes in their robot for a little while",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,01a34596-7502-4003-8465-d6d3808eb40d,5962,35,Clayton,Fed 9 notes in a very inefficient path around stage and across midline.,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00,0.00
,cb0597cc-b3fb-4525-8c04-57f275f25041,5962,42,rachel,Support. the shots they did take looked good,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
,0da0b4b1-688f-445f-aafb-4cd6ccb38345,5962,50,ash,Auto = 1. Speed = 4. Accuracy = 2. Can go under the chain. Can only score Speaker. ,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,7.00
,e70312a5-eb27-449c-ab85-adbd68b5f086,5962,60,Joyce,Can go under the chain. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,fd864afc-32fb-4f21-b535-72d3a2df980d,5962,71,DAB,"0. Fed 8-9 notes, but also had a stuck note for a while.",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
,ba21b8d6-7c47-4e94-aaed-8d65158a4ca5,5962,77,Nicholas,No Auto. fed notes and defended most of the match. slow supplier of notes.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
,521f8a9e-d2a0-40b7-ab24-0e6c346add7a,5962,85,Zander,Can't do amp? penalty for being in opposite stage at the start of endgame. pretty good speaker scoring. ,1.00,0.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,12.00,1.00,0.00
,2ffbf13f-4441-4b17-92b6-7c685a7f63e7,5962,90,terri,Fast and accurate,1.00,0.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,12.00,1.00,0.00
,5383d898-d170-430e-9aec-54dcf858beef,6329,7,Nicholas,Fast swerve. can do both amp and speaker. Can go under the chain. Potential for 4 auto.,1.00,2.00,0.00,4.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,13.00,1.00,0.00
,b3d6d46a-549f-43c0-b222-19585c4289b9,6329,16,GABE,Missed their first 2 auto shits that went way over,1.00,2.00,0.00,2.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,43.00,0.00,0.00
,b18add43-1e7d-441a-8585-5b80104752ec,6329,22,zander,Really fast scoring. crazy fast climb,0.00,3.00,0.00,4.00,5.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,15.00,13.00,5.00,0.00
,13486aea-7481-4ff5-a0db-300416556640,6329,29,GABE,Did good and teammate did triple trap,1.00,2.00,0.00,3.00,5.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,16.00,1.00,0.00
,783b308a-61c5-49b1-aaeb-0996a725d6c7,6329,39,Zander,penalty for two notes in auto. another for being in opposite stage in endgame. Very focused on the amp. ,0.00,1.00,0.00,2.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,8.00,3.00,0.00
,fd1b37b1-ed75-44f7-829a-2ea37e4473e9,6329,48,Jen,"Fast, shot multiple notes high to their alliance partners",1.00,3.00,0.00,8.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,17.00,16.00,1.00,0.00
,6307596b-46bc-42c3-bfd9-e725e283fdb9,6329,54,Chase,Passed notes to teammates. Auto = 3. Speed = 3. Efficiency = 4. Accuracy = 3. Defense = 3. ,1.00,1.00,0.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,13.00,3.00,20.00
,da66f7fc-e037-45ca-8d6b-bc2aea5c182f,6329,59,GABE,Missed 2 in auto ,1.00,2.00,0.00,0.00,4.00,5.00,0.00,0.00,1.00,1.00,0.00,0.00,12.00,29.00,5.00,0.00
,1a211533-6de7-41c0-8edd-416afdadf259,6329,65,Joyce,Can hang on chain. Can go under the chain. ,0.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,5.00,3.00,0.00
,4ed50882-7306-4b68-9beb-9656ca6f61d3,6329,80,Joyce,Feeding other robots in alliance. Can hang on chain. Can go under the chain. ,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,4.00,3.00,0.00
,390aa6de-f9ad-48ea-8171-f24b30b36b92,6329,87,Chase,,1.00,1.00,0.00,1.00,3.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,10.00,1.00,0.00
,533383dc-d736-4339-ba7e-d979459f2459,6329,95,terri,Missed many in auto. did a much better job than prev matches,0.00,1.00,0.00,7.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,16.00,5.00,0.00
,66ab5423-6291-44a2-ba51-499440a371a0,6731,8,jen,,1.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,17.00,6.00,3.00,0.00
,c73d2820-9e87-41b9-912c-677854dba06b,6731,15,terri,,1.00,1.00,0.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,7.00,11.00,4.00,0.00
,feb18542-d7f2-460e-b0e6-c0301dbf0e14,6731,21,rachel,Climb didn't work. Can go under the chain. inconsistent speaker shot,1.00,0.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,4.00,1.00,0.00
,1f4e0d85-654a-4360-a5ed-82361f47ecb4,6731,26,Nicholas,,1.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.00,0.00,0.00
,3d0b6dcb-c903-4429-b706-bbd048be3c4f,6731,33,Jen,Auto = 4. Speed = 3. Accuracy = 3. ,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,6.00,3.00,10.00
,35c742d0-2926-4242-b567-e1cdc360729e,6731,41,Zander,Really struggles with amp. Got a note stuck in their robot trying to do amp,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,6.00,3.00,0.00
,7caa2962-029d-4107-b763-d5ce0d94bb47,6731,49,Jen,"slow driving, accurate shots, also did some defense on their section of field",1.00,1.00,0.00,3.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,0.00
,0f1872ab-2961-49d1-a8ab-73ac947f9175,6731,57,Joyce,Stability = Not great. ,0.00,4.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,20.00,4.00,3.00,0.00
,cca077d9-edc1-4872-bc9e-74df7c6f3e3e,6731,66,Joyce,,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00
,81c808ee-3676-43c3-9785-16af623538cd,6731,80,rachel,No auto. Seemed to have no idea what was happening. I'm confused about the amount of pieces they scored,0.00,1.00,0.00,3.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,5.00,9.00,3.00,0.00
,01049998-da5a-4bca-a165-67b7755e62d2,6731,85,Nicholas,Shoots well. speaker only.,1.00,4.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,14.00,0.00,0.00
,f39d7069-e3e0-4325-9af3-2a37cec2a168,6731,92,Jean,,0.00,1.00,0.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,5.00,10.00,3.00,0.00
,3f59400e-9478-4692-bc71-9722e65f7bff,6933,24,Ash,Auto = 4. Speed = 4. Efficiency = 5. Can hang on chain. Can only score Speaker. ,1.00,2.00,0.00,9.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,18.00,3.00,13.00
,d386bdf9-47e0-4475-9ed5-5b2f56ee2994,6933,29,Chase,Auto = 3. Speed = 3. Efficiency = 3. Accuracy = 5. ,1.00,1.00,0.00,7.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,19.00,1.00,17.00
,221bf75e-b3bf-42ae-a0f3-5a8c4ca08bd5,6933,39,Joyce,,0.00,2.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,12.00,1.00,0.00
,73a40e3d-6e91-418d-b63b-3b0a539afcf5,6933,47,Jean,,1.00,2.00,0.00,7.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,14.00,3.00,0.00
,3e5027a2-b5a0-49eb-add3-79b97d8a0816,6933,55,terri,,0.00,3.00,0.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00,16.00,3.00,0.00
,dda92649-1d3f-48fa-a16d-f444eaf31eb1,6933,61,Zander,good speaker scoring,1.00,2.00,0.00,7.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,12.00,14.00,1.00,0.00
,85406362-c9b5-4341-a02d-1467bfb6096b,6933,66,Anton,Auto = 3. Speed = 5. Accuracy = 4. Can hang on chain. ,1.00,1.00,0.00,8.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,16.00,1.00,13.00
,4692e11c-9d69-4527-b3db-564cffbc141d,6933,73,Jean,acted like the driver couldn't make up has mind about what to do.,1.00,2.00,0.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,8.00,3.00,0.00
,2a4b7a7d-9ec4-4661-b8a6-93849bacd699,6933,84,GABE,Missed some shots,1.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,8.00,3.00,0.00
,7f1cbe81-b402-4c93-b10f-0cf9b98f17d1,6933,89,Jean,"decent robot, drives quickly",1.00,2.00,0.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,16.00,3.00,0.00
